"","date","age_group","gender","vaccine","public_or_private","dose_1","dose_2","id","dose_3"
"12871",2021-11-18,"31 a 40","M","AstraZeneca","Público",55,48,NA,118
"12872",2021-11-18,"31 a 40","M","Sinopharm","Público",32,31,NA,0
"12873",2021-11-18,"31 a 40","M","Sputnik","Público",0,69,NA,3
"12874",2021-11-18,"41 a 50","F","AstraZeneca","Público",29,34,NA,259
"12875",2021-11-18,"41 a 50","F","Sinopharm","Público",22,17,NA,1
"12876",2021-11-18,"41 a 50","F","Sputnik","Público",0,47,NA,3
"12877",2021-11-18,"41 a 50","M","AstraZeneca","Público",25,27,NA,122
"12878",2021-10-17,"30 o menos","F","Sinopharm","Público",242,490,NA,0
"12879",2021-10-17,"30 o menos","F","Sputnik","Público",0,399,NA,0
"12880",2021-10-17,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1094,2,NA,0
"12881",2021-10-17,"30 o menos","M","Sinopharm","Público",252,446,NA,0
"12882",2021-10-17,"30 o menos","M","Sputnik","Público",0,300,NA,0
"12883",2021-10-17,"30 o menos","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"12884",2021-10-17,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1103,1,NA,0
"12885",2021-10-17,"31 a 40","F","Sinopharm","Público",105,142,NA,0
"12886",2021-10-17,"31 a 40","F","Sputnik","Público",0,283,NA,0
"12887",2021-10-17,"31 a 40","M","Sinopharm","Público",88,142,NA,0
"12888",2021-10-17,"31 a 40","M","Sputnik","Público",0,188,NA,0
"12889",2021-10-17,"41 a 50","F","Sinopharm","Público",46,133,NA,0
"12890",2021-10-17,"41 a 50","F","Sputnik","Público",0,171,NA,0
"12891",2021-10-17,"41 a 50","M","Sinopharm","Público",32,102,NA,0
"12892",2021-10-17,"41 a 50","M","Sputnik","Público",0,146,NA,0
"12893",2021-10-17,"51 a 60","F","Sinopharm","Público",30,114,NA,0
"12894",2021-10-17,"51 a 60","F","Sputnik","Público",0,122,NA,0
"12895",2021-10-17,"51 a 60","M","Sinopharm","Público",18,83,NA,0
"12896",2021-10-17,"51 a 60","M","Sputnik","Público",0,100,NA,0
"12897",2021-10-17,"61 a 70","F","Sinopharm","Público",17,51,NA,0
"12898",2021-10-17,"61 a 70","F","Sputnik","Público",0,52,NA,0
"12899",2021-10-17,"61 a 70","M","Sinopharm","Público",6,41,NA,0
"12900",2021-10-17,"61 a 70","M","Sputnik","Público",0,39,NA,0
"12901",2021-10-17,"71 a 80","F","Sinopharm","Público",7,17,NA,0
"12902",2021-10-17,"71 a 80","F","Sputnik","Público",0,24,NA,0
"12903",2021-10-17,"71 a 80","M","Sinopharm","Público",3,9,NA,0
"12904",2021-10-17,"71 a 80","M","Sputnik","Público",0,8,NA,0
"12905",2021-10-17,"81 a 90","F","Sinopharm","Público",2,8,NA,0
"12906",2021-10-17,"81 a 90","F","Sputnik","Público",0,12,NA,0
"12907",2021-10-17,"81 a 90","M","Sinopharm","Público",2,0,NA,0
"12908",2021-10-17,"81 a 90","M","Sputnik","Público",0,1,NA,0
"12909",2021-10-17,"91 o mas","F","Sinopharm","Público",0,2,NA,0
"12910",2021-10-17,"91 o mas","F","Sputnik","Público",0,2,NA,0
"12911",2021-10-17,"91 o mas","M","Sputnik","Público",0,1,NA,0
"12912",2021-12-13,"30 o menos","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"12913",2021-12-13,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",104,81,NA,342
"12914",2021-12-13,"31 a 40","F","AstraZeneca","Privado",0,0,NA,2
"12915",2021-12-13,"31 a 40","F","AstraZeneca","Público",42,42,NA,198
"12916",2021-12-13,"31 a 40","F","Sinopharm","Público",58,60,NA,0
"12917",2021-12-13,"31 a 40","F","Sputnik","Público",8,139,NA,0
"12918",2021-12-13,"31 a 40","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"12919",2021-12-13,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"12920",2021-12-13,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,824
"12921",2021-12-13,"31 a 40","M","AstraZeneca","Privado",0,0,NA,3
"12922",2021-12-13,"31 a 40","M","AstraZeneca","Público",68,37,NA,71
"12923",2021-12-13,"31 a 40","M","Sinopharm","Público",72,61,NA,0
"12924",2021-12-13,"31 a 40","M","Sputnik","Público",6,174,NA,0
"12925",2021-12-13,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"12926",2021-12-13,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,1,NA,710
"12927",2021-12-13,"41 a 50","F","AstraZeneca","Privado",0,0,NA,18
"12928",2021-12-13,"41 a 50","F","AstraZeneca","Público",20,30,NA,979
"12929",2021-12-13,"41 a 50","F","Sinopharm","Público",28,33,NA,1
"12930",2021-12-13,"41 a 50","F","Sputnik","Público",0,35,NA,1
"12931",2021-12-13,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,16
"12932",2021-12-13,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,5,NA,2622
"12933",2021-12-13,"41 a 50","M","AstraZeneca","Privado",0,0,NA,26
"12934",2021-12-13,"41 a 50","M","AstraZeneca","Público",36,28,NA,898
"12935",2021-12-13,"41 a 50","M","Sinopharm","Público",32,27,NA,0
"12936",2021-12-13,"41 a 50","M","Sputnik","Público",2,64,NA,0
"12937",2021-12-13,"41 a 50","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,16
"12938",2021-12-13,"41 a 50","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",2,1,NA,2518
"12939",2021-12-13,"51 a 60","F","AstraZeneca","Privado",0,0,NA,10
"12940",2021-12-13,"51 a 60","F","AstraZeneca","Público",17,20,NA,457
"12941",2021-12-13,"51 a 60","F","Sinopharm","Público",20,20,NA,2
"12942",2021-12-13,"51 a 60","F","Sputnik","Público",1,21,NA,0
"12943",2021-12-13,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,24
"12944",2021-12-13,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,2395
"12945",2021-12-13,"51 a 60","M","AstraZeneca","Privado",0,0,NA,5
"12946",2021-12-13,"51 a 60","M","AstraZeneca","Público",20,16,NA,297
"12947",2021-12-13,"51 a 60","M","Sinopharm","Público",19,16,NA,0
"12948",2021-09-28,"31 a 40","M","AstraZeneca","Privado",1,2,NA,0
"12949",2021-09-28,"41 a 50","F","AstraZeneca","Privado",0,1,NA,0
"12950",2021-09-28,"41 a 50","M","AstraZeneca","Privado",1,1,NA,0
"12951",2021-09-28,"51 a 60","F","AstraZeneca","Privado",0,2,NA,0
"12952",2021-09-28,"51 a 60","M","AstraZeneca","Privado",0,1,NA,0
"12953",2021-09-28,"61 a 70","M","AstraZeneca","Privado",0,1,NA,0
"12954",2021-09-28,"71 a 80","F","AstraZeneca","Privado",0,2,NA,0
"12955",2021-09-28,"71 a 80","M","AstraZeneca","Público",1,1,NA,0
"12956",2021-09-29,"30 o menos","F","AstraZeneca","Público",5,391,NA,0
"12957",2021-09-29,"30 o menos","F","Sinopharm","Público",60,538,NA,0
"12958",2021-09-29,"30 o menos","F","Sputnik","Público",199,106,NA,0
"12959",2021-09-29,"30 o menos","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",89,0,NA,0
"12960",2021-09-29,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1374,1,NA,0
"12961",2021-09-29,"30 o menos","M","AstraZeneca","Público",2,396,NA,0
"12962",2021-09-29,"30 o menos","M","Sinopharm","Público",70,531,NA,0
"12963",2021-09-29,"30 o menos","M","Sputnik","Público",262,74,NA,0
"12964",2021-09-29,"30 o menos","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",80,0,NA,0
"12965",2021-09-29,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1158,3,NA,0
"12966",2021-09-29,"31 a 40","F","AstraZeneca","Público",2,252,NA,0
"12967",2021-09-29,"31 a 40","F","Sinopharm","Público",49,191,NA,0
"12968",2021-09-29,"31 a 40","F","Sputnik","Público",242,3018,NA,0
"12969",2021-09-29,"31 a 40","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",51,0,NA,0
"12970",2021-09-29,"31 a 40","M","AstraZeneca","Público",4,258,NA,0
"12971",2021-09-29,"31 a 40","M","Sinopharm","Público",41,227,NA,0
"12972",2021-09-29,"31 a 40","M","Sputnik","Público",75,3757,NA,0
"12973",2021-09-29,"31 a 40","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",58,0,NA,0
"12974",2021-09-29,"41 a 50","F","AstraZeneca","Público",0,286,NA,0
"12975",2021-09-29,"41 a 50","F","Sinopharm","Público",47,133,NA,0
"12976",2021-09-29,"41 a 50","F","Sputnik","Público",108,282,NA,0
"12977",2021-09-29,"41 a 50","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",29,0,NA,0
"12978",2021-09-29,"41 a 50","M","AstraZeneca","Público",2,333,NA,0
"12979",2021-09-29,"41 a 50","M","Sinopharm","Público",51,119,NA,0
"12980",2021-09-29,"41 a 50","M","Sputnik","Público",91,264,NA,0
"12981",2021-09-29,"41 a 50","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",17,0,NA,0
"12982",2021-09-29,"51 a 60","F","AstraZeneca","Público",2,212,NA,0
"12983",2021-09-29,"51 a 60","F","Sinopharm","Público",23,55,NA,0
"12984",2021-09-29,"51 a 60","F","Sputnik","Público",31,235,NA,0
"12985",2021-09-29,"51 a 60","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",8,0,NA,0
"12986",2021-09-29,"51 a 60","M","AstraZeneca","Público",0,236,NA,0
"12987",2021-09-29,"51 a 60","M","Sinopharm","Público",12,50,NA,0
"12988",2021-09-29,"51 a 60","M","Sputnik","Público",32,205,NA,0
"12989",2021-09-29,"51 a 60","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",13,0,NA,0
"12990",2021-09-29,"61 a 70","F","AstraZeneca","Privado",0,1,NA,0
"12991",2021-09-29,"61 a 70","F","AstraZeneca","Público",3,47,NA,0
"12992",2021-09-29,"61 a 70","F","Sinopharm","Público",7,28,NA,0
"12993",2021-09-29,"61 a 70","F","Sputnik","Público",4,155,NA,0
"12994",2021-09-29,"61 a 70","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",3,0,NA,0
"12995",2021-09-29,"61 a 70","M","AstraZeneca","Público",2,40,NA,0
"12996",2021-09-29,"61 a 70","M","Sinopharm","Público",11,27,NA,0
"12997",2021-09-29,"61 a 70","M","Sputnik","Público",5,119,NA,0
"12998",2021-09-29,"71 a 80","F","AstraZeneca","Público",3,24,NA,0
"12999",2021-09-29,"71 a 80","F","Sinopharm","Público",4,17,NA,0
"13000",2021-09-29,"71 a 80","F","Sputnik","Público",4,174,NA,0
"13001",2021-09-29,"71 a 80","M","AstraZeneca","Público",1,11,NA,0
"13002",2021-09-29,"71 a 80","M","Sinopharm","Público",1,6,NA,0
"13003",2021-09-29,"71 a 80","M","Sputnik","Público",1,92,NA,0
"13004",2021-12-08,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,213
"13005",2021-12-08,"51 a 60","M","AstraZeneca","Público",31,22,NA,68
"13006",2021-12-08,"51 a 60","M","Sinopharm","Público",13,10,NA,0
"13007",2021-12-08,"51 a 60","M","Sputnik","Público",0,43,NA,0
"13008",2021-12-08,"51 a 60","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,4,NA,174
"13009",2021-12-08,"61 a 70","F","AstraZeneca","Público",9,5,NA,271
"13010",2021-12-08,"61 a 70","F","Sinopharm","Público",5,4,NA,0
"13011",2021-12-08,"61 a 70","F","Sputnik","Público",0,32,NA,0
"13012",2021-12-08,"61 a 70","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,1770
"13013",2021-12-08,"61 a 70","M","AstraZeneca","Público",10,8,NA,162
"13014",2021-12-08,"61 a 70","M","Sinopharm","Público",5,4,NA,0
"13015",2021-12-08,"61 a 70","M","Sputnik","Público",0,21,NA,0
"13016",2021-12-08,"61 a 70","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,1396
"13017",2021-12-08,"71 a 80","F","AstraZeneca","Público",4,2,NA,379
"13018",2021-12-08,"71 a 80","F","Sinopharm","Público",3,5,NA,0
"13019",2021-12-08,"71 a 80","F","Sputnik","Público",0,12,NA,0
"13020",2021-12-08,"71 a 80","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,877
"13021",2021-12-08,"71 a 80","M","AstraZeneca","Público",3,4,NA,234
"13022",2021-12-08,"71 a 80","M","Sinopharm","Público",3,0,NA,0
"13023",2021-12-08,"71 a 80","M","Sputnik","Público",0,7,NA,0
"13024",2021-12-08,"71 a 80","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,596
"13025",2021-09-25,"30 o menos","F","AstraZeneca","Público",2,410,NA,0
"13026",2021-09-25,"30 o menos","F","Sinopharm","Público",24,311,NA,0
"13027",2021-09-25,"30 o menos","F","Sputnik","Público",187,0,NA,0
"13028",2021-09-25,"30 o menos","M","AstraZeneca","Público",4,313,NA,0
"13029",2021-09-25,"30 o menos","M","Sinopharm","Público",23,345,NA,0
"13030",2021-09-25,"30 o menos","M","Sputnik","Público",446,0,NA,0
"13031",2021-09-25,"31 a 40","F","AstraZeneca","Público",1,532,NA,0
"13032",2021-09-25,"31 a 40","F","Sinopharm","Público",12,122,NA,0
"13033",2021-09-25,"31 a 40","F","Sputnik","Público",178,0,NA,0
"13034",2021-09-25,"31 a 40","M","AstraZeneca","Público",1,454,NA,0
"13035",2021-09-25,"31 a 40","M","Sinopharm","Público",11,128,NA,0
"13036",2021-09-25,"31 a 40","M","Sputnik","Público",734,0,NA,0
"13037",2021-09-25,"41 a 50","F","AstraZeneca","Público",3,442,NA,0
"13038",2021-09-25,"41 a 50","F","Sinopharm","Público",9,60,NA,0
"13039",2021-09-25,"41 a 50","F","Sputnik","Público",98,0,NA,0
"13040",2021-09-25,"41 a 50","M","AstraZeneca","Público",1,368,NA,0
"13041",2021-09-25,"41 a 50","M","Sinopharm","Público",12,37,NA,0
"13042",2021-09-25,"41 a 50","M","Sputnik","Público",156,0,NA,0
"13043",2021-09-25,"51 a 60","F","AstraZeneca","Público",3,470,NA,0
"13044",2021-09-25,"51 a 60","F","Sinopharm","Público",8,16,NA,0
"13045",2021-09-25,"51 a 60","F","Sputnik","Público",38,0,NA,0
"13046",2021-09-25,"51 a 60","M","AstraZeneca","Público",1,411,NA,0
"13047",2021-09-25,"51 a 60","M","Sinopharm","Público",4,18,NA,0
"13048",2021-09-25,"51 a 60","M","Sputnik","Público",67,0,NA,0
"13049",2021-09-25,"61 a 70","F","AstraZeneca","Público",0,77,NA,0
"13050",2021-09-25,"61 a 70","F","Sinopharm","Público",4,11,NA,0
"13051",2021-09-25,"61 a 70","F","Sputnik","Público",16,0,NA,0
"13052",2021-09-25,"61 a 70","M","AstraZeneca","Público",0,79,NA,0
"13053",2021-09-25,"61 a 70","M","Sinopharm","Público",1,15,NA,0
"13054",2021-09-25,"61 a 70","M","Sputnik","Público",29,0,NA,0
"13055",2021-09-25,"71 a 80","F","AstraZeneca","Público",0,18,NA,0
"13056",2021-09-25,"71 a 80","F","Sinopharm","Público",0,4,NA,0
"13057",2021-09-25,"71 a 80","F","Sputnik","Público",5,0,NA,0
"13058",2021-09-25,"71 a 80","M","AstraZeneca","Público",0,11,NA,0
"13059",2021-09-25,"71 a 80","M","Sinopharm","Público",0,5,NA,0
"13060",2021-09-25,"71 a 80","M","Sputnik","Público",1,0,NA,0
"13061",2021-09-25,"81 a 90","F","AstraZeneca","Público",0,7,NA,0
"13062",2021-09-25,"81 a 90","F","Sinopharm","Público",0,1,NA,0
"13063",2021-09-25,"81 a 90","F","Sputnik","Público",3,0,NA,0
"13064",2021-09-25,"81 a 90","M","AstraZeneca","Público",0,4,NA,0
"13065",2021-09-25,"81 a 90","M","Sinopharm","Público",0,3,NA,0
"13066",2021-09-25,"81 a 90","M","Sputnik","Público",1,0,NA,0
"13067",2021-09-25,"91 o mas","F","AstraZeneca","Público",0,1,NA,0
"13068",2021-09-25,"91 o mas","F","Sputnik","Público",2,0,NA,0
"13069",2021-09-25,"91 o mas","M","AstraZeneca","Público",0,1,NA,0
"13070",2021-12-14,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",146,269,NA,1203
"13071",2021-12-14,"30 o menos","M","AstraZeneca","Privado",1,0,NA,0
"13072",2021-12-14,"30 o menos","M","AstraZeneca","Público",135,61,NA,44
"13073",2021-12-14,"30 o menos","M","Sinopharm","Público",396,1161,NA,0
"13074",2021-12-14,"30 o menos","M","Sputnik","Público",7,162,NA,0
"13075",2021-12-14,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,3
"13076",2021-12-14,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",159,275,NA,836
"13077",2021-12-14,"31 a 40","F","AstraZeneca","Privado",0,0,NA,5
"13078",2021-12-14,"31 a 40","F","AstraZeneca","Público",61,41,NA,257
"13079",2021-12-14,"31 a 40","F","Sinopharm","Público",49,38,NA,1
"13080",2021-12-14,"31 a 40","F","Sputnik","Público",4,114,NA,0
"13081",2021-12-14,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,3
"13082",2021-12-14,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",2,5,NA,2353
"13083",2021-12-14,"31 a 40","M","AstraZeneca","Público",88,49,NA,104
"13084",2021-12-14,"31 a 40","M","Sinopharm","Público",43,48,NA,0
"13085",2021-12-14,"31 a 40","M","Sputnik","Público",5,114,NA,0
"13086",2021-12-14,"31 a 40","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",2,0,NA,0
"13087",2021-12-14,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"13088",2021-12-14,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,1567
"13089",2021-12-14,"41 a 50","F","AstraZeneca","Privado",0,0,NA,18
"13090",2021-12-14,"41 a 50","F","AstraZeneca","Público",45,38,NA,961
"13091",2021-12-14,"41 a 50","F","Sinopharm","Público",34,29,NA,0
"13092",2021-12-14,"41 a 50","F","Sputnik","Público",3,63,NA,0
"13093",2021-12-14,"41 a 50","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"13094",2021-12-14,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,3
"13095",2021-12-14,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,5,NA,2079
"13096",2021-12-14,"41 a 50","M","AstraZeneca","Privado",0,0,NA,17
"13097",2021-12-14,"41 a 50","M","AstraZeneca","Público",46,36,NA,846
"13098",2021-12-14,"41 a 50","M","Sinopharm","Público",31,22,NA,0
"13099",2021-12-14,"41 a 50","M","Sputnik","Público",2,62,NA,0
"13100",2021-02-08,"31 a 40","F","AstraZeneca","Privado",0,1,NA,0
"13101",2021-03-03,"71 a 80","M","Sinopharm","Público",1,0,NA,0
"13102",2021-03-08,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",2,0,NA,0
"13103",2021-03-15,"61 a 70","M","AstraZeneca","Público",1,0,NA,0
"13104",2021-03-27,"71 a 80","M","Sinopharm","Público",0,1,NA,0
"13105",2021-03-31,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"13106",2021-04-03,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"13107",2021-04-05,"61 a 70","M","AstraZeneca","Público",1,0,NA,0
"13108",2021-06-14,"31 a 40","F","Sinopharm","Privado",1,0,NA,0
"13109",2021-06-27,"51 a 60","F","Sputnik","Público",0,1,NA,0
"13110",2021-07-09,"91 o mas","F","Sputnik","Público",0,1,NA,0
"13111",2021-09-20,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,0
"13112",2021-10-03,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,0
"13113",2021-10-06,"30 o menos","M","AstraZeneca","Privado",0,1,NA,0
"13114",2021-11-01,"30 o menos","M","Sputnik","Privado",0,1,NA,0
"13115",2021-12-17,"30 o menos","F","AstraZeneca","Público",55,58,NA,73
"13116",2021-12-17,"30 o menos","F","Sinopharm","Público",652,920,NA,0
"13117",2021-12-17,"30 o menos","F","Sputnik","Público",0,115,NA,0
"13118",2021-12-17,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",196,248,NA,926
"13119",2021-12-17,"30 o menos","M","AstraZeneca","Público",87,75,NA,54
"13120",2021-12-17,"30 o menos","M","Sinopharm","Público",642,895,NA,0
"13121",2021-12-17,"30 o menos","M","Sputnik","Público",0,144,NA,0
"13122",2021-09-29,"71 a 80","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"13123",2021-09-29,"81 a 90","F","AstraZeneca","Público",0,11,NA,0
"13124",2021-09-29,"81 a 90","F","Sinopharm","Público",4,8,NA,0
"13125",2021-09-29,"81 a 90","F","Sputnik","Público",6,73,NA,0
"13126",2021-09-29,"81 a 90","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",2,0,NA,0
"13127",2021-09-29,"81 a 90","M","AstraZeneca","Público",0,9,NA,0
"13128",2021-09-29,"81 a 90","M","Sinopharm","Público",3,0,NA,0
"13129",2021-09-29,"81 a 90","M","Sputnik","Público",2,21,NA,0
"13130",2021-09-29,"91 o mas","F","Sputnik","Público",1,16,NA,0
"13131",2021-09-29,"91 o mas","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"13132",2021-07-21,"30 o menos","M","Sinopharm","Privado",1,0,NA,0
"13133",2021-08-12,"61 a 70","F","Moderna","Privado",0,3,NA,0
"13134",2021-08-27,"30 o menos","M","Sinopharm","Privado",0,1,NA,0
"13135",2021-09-18,"31 a 40","M","Moderna","Público",0,2,NA,0
"13136",2021-09-26,"51 a 60","M","AstraZeneca","Público nacional",0,1,NA,0
"13137",2021-10-21,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,0
"13138",2021-10-23,"91 o mas","M","Sinopharm","Público",2,0,NA,0
"13139",2021-10-24,"91 o mas","F","Sinopharm","Público",1,0,NA,0
"13140",2021-10-24,"91 o mas","M","Sinopharm","Público",1,0,NA,0
"13141",2021-10-25,"30 o menos","F","AstraZeneca","Público",57,63,NA,0
"13142",2021-10-25,"30 o menos","F","Moderna","Público",0,140,NA,0
"13143",2021-10-25,"30 o menos","F","Sinopharm","Público",6117,231,NA,0
"13144",2021-10-19,"61 a 70","M","AstraZeneca","Público",3,179,NA,1
"13145",2021-10-19,"61 a 70","M","Sinopharm","Público",14,24,NA,0
"13146",2021-10-19,"61 a 70","M","Sputnik","Público",1,72,NA,0
"13147",2021-10-19,"71 a 80","F","AstraZeneca","Público",2,28,NA,0
"13148",2021-10-19,"71 a 80","F","Moderna","Público",0,1,NA,0
"13149",2021-10-19,"71 a 80","F","Sinopharm","Público",9,9,NA,0
"13150",2021-10-19,"71 a 80","F","Sputnik","Público",0,7,NA,0
"13151",2021-10-19,"71 a 80","M","AstraZeneca","Público",0,11,NA,0
"13152",2021-10-19,"71 a 80","M","Sinopharm","Público",6,6,NA,0
"13153",2021-10-19,"71 a 80","M","Sputnik","Público",0,10,NA,0
"13154",2021-08-21,"31 a 40","F","Sinopharm","Público",0,1,NA,0
"13155",2021-08-24,"30 o menos","F","Moderna","Público",0,1,NA,0
"13156",2021-08-24,"30 o menos","M","AstraZeneca","Público nacional",1,0,NA,0
"13157",2021-09-17,"91 o mas","M","AstraZeneca","Público",0,1,NA,0
"13158",2021-09-23,"71 a 80","M","AstraZeneca","Público",0,2,NA,0
"13159",2021-09-23,"91 o mas","F","AstraZeneca","Público",0,2,NA,0
"13160",2021-09-27,"30 o menos","F","AstraZeneca","Público",21,1600,NA,0
"13161",2021-09-27,"30 o menos","F","Sinopharm","Público",493,64,NA,0
"13162",2021-09-27,"30 o menos","F","Sputnik","Público",17,4,NA,0
"13163",2021-09-27,"30 o menos","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",61,0,NA,0
"13164",2021-09-27,"30 o menos","M","AstraZeneca","Público",31,1334,NA,0
"13165",2021-09-27,"30 o menos","M","Sinopharm","Público",376,50,NA,0
"13166",2021-09-27,"30 o menos","M","Sputnik","Público",31,1,NA,0
"13167",2021-09-27,"30 o menos","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",78,0,NA,0
"13168",2021-09-27,"31 a 40","F","AstraZeneca","Público",13,4494,NA,0
"13169",2021-09-27,"31 a 40","F","Sinopharm","Público",169,32,NA,0
"13170",2021-09-27,"31 a 40","F","Sputnik","Público",8,4,NA,0
"13171",2021-09-27,"31 a 40","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",41,0,NA,0
"13172",2021-09-27,"31 a 40","M","AstraZeneca","Público",15,5207,NA,0
"13173",2021-09-27,"31 a 40","M","Sinopharm","Público",122,35,NA,0
"13174",2021-09-27,"31 a 40","M","Sputnik","Público",23,1,NA,0
"13175",2021-09-27,"31 a 40","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",47,0,NA,0
"13176",2021-09-27,"41 a 50","F","AstraZeneca","Público",10,2500,NA,0
"13177",2021-09-27,"41 a 50","F","Sinopharm","Público",115,19,NA,0
"13178",2021-09-27,"41 a 50","F","Sputnik","Público",4,8,NA,0
